delta,theta,alpha,beta,gamma
0.002078965961184249,0.0011191374496289865,0.0004290708539441051,0.0009468503811540062,0.00017979915374227793
0.0019402375233378154,0.0008603033797179704,0.0005730933641980829,0.0005532242020657129,0.00016475864089083675
0.0019069066134285947,0.0011021975687167365,0.0005886964237337594,0.0005200503076465272,0.00028645108758741254
0.0024064801137524067,0.0003225718729166781,0.0007167990120545336,0.0006839107385851191,0.00021603044641911153
0.0024161614862110298,0.000776535008449144,0.0006084887475903313,0.00045242983208565446,0.00016264484594198384
0.0031604958382518682,0.0009518253181616664,0.0006369727980756034,0.00044627283578081267,0.00011923054813806111
0.002856311115732265,0.0008731604679382007,0.00045935363362794234,0.0006526427964537702,0.00014317237165537957
0.0016626758654255227,0.0009965403191233204,0.000543419583281331,0.00048314159708856796,0.0002149248957468898
0.005432731477521206,0.001836559101685327,0.001431165279147503,0.006542380355806665,0.017789834137705438
0.004258364052452355,0.0015155820771001406,0.0010902657582214051,0.00326910087482899,0.012008097685331037
0.006750100824732071,0.002641163450375042,0.0021933710560454577,0.007936312208466842,0.021462151265576365
0.014605274729191549,0.006298742739876352,0.004637759881294413,0.004462778262820262,0.014869605809949121
0.006672366546844441,0.0012948392826752065,0.0017083705811746684,0.0010707693436841598,0.00045885841203059294
0.004941068478935601,0.0009344492419074224,0.0015514470639832832,0.0006849199564201118,0.00019630649764263127
0.005108401853987301,0.002571184888693427,0.0020079941903926152,0.0013706881898854603,0.0003537772120288841
0.007275039504438842,0.0046973579507246805,0.004408092279309253,0.002361528705204477,0.0005963013612912203
0.009692767952124336,0.003606830947009047,0.003257953122165374,0.00788630457209137,0.017463379024653777
0.004109750978610214,0.002300444023293381,0.0025676172983368564,0.00478984761835673,0.014796397131320893
0.0036719926423493796,0.0012568265019597506,0.002111939257552792,0.001182704696764655,0.0005250050468858364
0.0060920157868377305,0.0017145499797337517,0.000969325966362463,0.0008967299027356445,0.0002325621510365655
0.005601602473983471,0.0016361764142672742,0.0015171659459174863,0.0008436664694462091,0.0001918580777775679
0.005394782100451582,0.0016268344525314686,0.0015336111332492639,0.0010550363013646586,0.00026089107435792294
0.002071570982188689,0.0011124259134770171,0.0008276897904384677,0.0010048841032243019,0.0001784921218332195
0.003029340351686612,0.0011544619280092466,0.0009072607015550072,0.001100301892025984,0.00011824315010859241
0.004272183298184483,0.001744910674875437,0.0011466420959310934,0.001665953904787247,0.0003117464007728105
